propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Commercial,6 Buena Vista Lane,5ab37ead20bcfd7b5fdf6fa6,39204,Jackson,Mississippi,United States,Available,607830,Dollar,423,Menomonie,Buy,false,false,false,32.2832,-90.2306,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",http://dummyimage.com/222x231.jpg/5fa2dd/ffffff,http://dummyimage.com/109x102.jpg/ff4444/ffffff,http://dummyimage.com/184x188.jpg/ff4444/ffffff
Commercial,8 Waxwing Park,5ab37ead20bcfd7b5fdf6fa6,84130,Salt Lake City,Utah,United States,Available,935683,Dollar,129,Ramsey,Buy,true,true,true,40.6681,-111.9083,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/151x225.jpg/dddddd/000000,http://dummyimage.com/242x234.jpg/cc0000/ffffff,http://dummyimage.com/155x121.jpg/ff4444/ffffff
Residential,8 Michigan Parkway,5ab37ead20bcfd7b5fdf6fa6,23242,Richmond,Virginia,United States,Available,556053,Dollar,136,Crest Line,Rent,false,true,true,37.5313,-77.4161,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/189x121.jpg/5fa2dd/ffffff,http://dummyimage.com/171x221.jpg/5fa2dd/ffffff,http://dummyimage.com/115x172.jpg/5fa2dd/ffffff
Commercial,696 Fieldstone Junction,5ab37ead20bcfd7b5fdf6fa6,89120,Las Vegas,Nevada,United States,Unavailable,891012,Dollar,82,Duke,Buy,false,false,false,36.0914,-115.0885,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",http://dummyimage.com/213x128.jpg/5fa2dd/ffffff,http://dummyimage.com/202x139.jpg/ff4444/ffffff,http://dummyimage.com/243x161.jpg/cc0000/ffffff
Commercial,41 Cascade Junction,5ab37ead20bcfd7b5fdf6fa6,78405,Corpus Christi,Texas,United States,Available,612732,Dollar,486,Towne,Rent,false,false,true,27.7762,-97.4271,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/226x159.jpg/ff4444/ffffff,http://dummyimage.com/123x207.jpg/5fa2dd/ffffff,http://dummyimage.com/136x220.jpg/cc0000/ffffff
Residential,27 Stuart Center,5ab37ead20bcfd7b5fdf6fa6,44315,Akron,Ohio,United States,Available,969095,Dollar,124,School,Rent,true,false,false,41.028,-81.4632,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/208x221.jpg/ff4444/ffffff,http://dummyimage.com/101x132.jpg/dddddd/000000,http://dummyimage.com/247x235.jpg/cc0000/ffffff
Commercial,2 Lindbergh Park,5ab37ead20bcfd7b5fdf6fa6,24515,Lynchburg,Virginia,United States,Available,265799,Dollar,443,Helena,Buy,false,true,true,37.4009,-79.1785,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",http://dummyimage.com/200x173.jpg/ff4444/ffffff,http://dummyimage.com/216x159.jpg/ff4444/ffffff,http://dummyimage.com/151x144.jpg/5fa2dd/ffffff
Residential,14153 Barnett Junction,5ab37ead20bcfd7b5fdf6fa6,78405,Corpus Christi,Texas,United States,Unavailable,829088,Dollar,94,Old Gate,Rent,true,false,true,27.7762,-97.4271,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/140x101.jpg/cc0000/ffffff,http://dummyimage.com/188x231.jpg/ff4444/ffffff,http://dummyimage.com/197x168.jpg/cc0000/ffffff
Commercial,55 Mesta Place,5ab37ead20bcfd7b5fdf6fa6,79188,Amarillo,Texas,United States,Unavailable,30761,Dollar,98,Myrtle,Buy,true,true,true,35.1885,-101.8165,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",http://dummyimage.com/129x214.jpg/5fa2dd/ffffff,http://dummyimage.com/144x233.jpg/5fa2dd/ffffff,http://dummyimage.com/127x198.jpg/cc0000/ffffff
Commercial,204 Gale Alley,5ab37ead20bcfd7b5fdf6fa6,46814,Fort Wayne,Indiana,United States,Available,715306,Dollar,111,Clarendon,Rent,true,true,false,41.0456,-85.3058,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",http://dummyimage.com/182x115.jpg/dddddd/000000,http://dummyimage.com/134x107.jpg/5fa2dd/ffffff,http://dummyimage.com/241x119.jpg/5fa2dd/ffffff
Residential,2 Donald Lane,5ab37ead20bcfd7b5fdf6fa6,44393,Akron,Ohio,United States,Available,261860,Dollar,111,Grover,Rent,false,true,true,41.1287,-81.54,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/162x229.jpg/5fa2dd/ffffff,http://dummyimage.com/169x108.jpg/ff4444/ffffff,http://dummyimage.com/246x223.jpg/cc0000/ffffff
Commercial,1791 Nevada Hill,5ab37ead20bcfd7b5fdf6fa6,10079,New York City,New York,United States,Available,111754,Dollar,333,Annamark,Rent,true,false,true,40.7808,-73.9772,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",http://dummyimage.com/102x146.jpg/5fa2dd/ffffff,http://dummyimage.com/100x232.jpg/5fa2dd/ffffff,http://dummyimage.com/182x217.jpg/ff4444/ffffff
Residential,18 Lindbergh Pass,5ab37ead20bcfd7b5fdf6fa6,35815,Huntsville,Alabama,United States,Available,457674,Dollar,374,American Ash,Buy,false,false,false,34.734,-86.5229,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,http://dummyimage.com/112x128.jpg/dddddd/000000,http://dummyimage.com/215x239.jpg/dddddd/000000,http://dummyimage.com/113x210.jpg/cc0000/ffffff
Residential,32236 Mandrake Road,5ab37ead20bcfd7b5fdf6fa6,98907,Yakima,Washington,United States,Unavailable,600871,Dollar,147,Lotheville,Rent,false,false,false,46.6288,-120.574,Sed ante. Vivamus tortor. Duis mattis egestas metus.,http://dummyimage.com/130x241.jpg/ff4444/ffffff,http://dummyimage.com/225x154.jpg/5fa2dd/ffffff,http://dummyimage.com/149x245.jpg/ff4444/ffffff
Commercial,34387 Meadow Valley Drive,5ab37ead20bcfd7b5fdf6fa6,35220,Birmingham,Alabama,United States,Available,995394,Dollar,397,Golf View,Rent,true,false,true,33.5446,-86.9292,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/151x108.jpg/cc0000/ffffff,http://dummyimage.com/169x193.jpg/5fa2dd/ffffff,http://dummyimage.com/242x213.jpg/cc0000/ffffff
Residential,96460 Cody Plaza,5ab37ead20bcfd7b5fdf6fa6,36114,Montgomery,Alabama,United States,Available,568140,Dollar,124,Armistice,Buy,false,true,false,32.404,-86.2539,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",http://dummyimage.com/173x228.jpg/cc0000/ffffff,http://dummyimage.com/204x132.jpg/dddddd/000000,http://dummyimage.com/176x214.jpg/dddddd/000000
Commercial,7740 Chinook Park,5ab37ead20bcfd7b5fdf6fa6,43204,Columbus,Ohio,United States,Available,338055,Dollar,453,8th,Rent,false,false,true,39.9523,-83.078,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,http://dummyimage.com/216x187.jpg/ff4444/ffffff,http://dummyimage.com/186x209.jpg/5fa2dd/ffffff,http://dummyimage.com/222x131.jpg/dddddd/000000
Residential,50922 Vahlen Way,5ab37ead20bcfd7b5fdf6fa6,15906,Johnstown,Pennsylvania,United States,Available,843908,Dollar,292,Lake View,Rent,false,true,false,40.3522,-78.9383,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/204x214.jpg/ff4444/ffffff,http://dummyimage.com/158x179.jpg/ff4444/ffffff,http://dummyimage.com/233x242.jpg/5fa2dd/ffffff
Commercial,4 Surrey Place,5ab37ead20bcfd7b5fdf6fa6,31165,Atlanta,Georgia,United States,Available,390697,Dollar,164,Green Ridge,Buy,true,false,true,33.7629,-84.4226,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/163x136.jpg/ff4444/ffffff,http://dummyimage.com/113x167.jpg/ff4444/ffffff,http://dummyimage.com/112x111.jpg/dddddd/000000
Residential,0 Golf Center,5ab37ead20bcfd7b5fdf6fa6,76796,Waco,Texas,United States,Available,334530,Dollar,97,Daystar,Buy,false,false,false,31.5915,-97.0823,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/174x115.jpg/ff4444/ffffff,http://dummyimage.com/185x210.jpg/cc0000/ffffff,http://dummyimage.com/224x226.jpg/ff4444/ffffff
Commercial,58240 Stephen Plaza,5ab37ead20bcfd7b5fdf6fa6,77025,Houston,Texas,United States,Unavailable,141849,Dollar,96,Veith,Rent,true,false,true,29.6889,-95.4341,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",http://dummyimage.com/206x109.jpg/dddddd/000000,http://dummyimage.com/133x247.jpg/ff4444/ffffff,http://dummyimage.com/192x186.jpg/cc0000/ffffff
Residential,5 Glendale Crossing,5ab37ead20bcfd7b5fdf6fa6,98464,Tacoma,Washington,United States,Unavailable,51168,Dollar,328,Bunting,Rent,false,false,true,47.0662,-122.1132,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",http://dummyimage.com/166x129.jpg/ff4444/ffffff,http://dummyimage.com/243x209.jpg/5fa2dd/ffffff,http://dummyimage.com/173x201.jpg/ff4444/ffffff
Commercial,207 Merchant Way,5ab37ead20bcfd7b5fdf6fa6,67236,Wichita,Kansas,United States,Unavailable,486124,Dollar,385,Alpine,Buy,true,false,false,37.5422,-97.2871,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/167x117.jpg/ff4444/ffffff,http://dummyimage.com/147x168.jpg/cc0000/ffffff,http://dummyimage.com/192x106.jpg/ff4444/ffffff
Commercial,8 Logan Trail,5ab37ead20bcfd7b5fdf6fa6,47719,Evansville,Indiana,United States,Available,856149,Dollar,105,South,Rent,true,true,true,37.9971,-87.575,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",http://dummyimage.com/203x237.jpg/dddddd/000000,http://dummyimage.com/218x160.jpg/dddddd/000000,http://dummyimage.com/156x100.jpg/cc0000/ffffff
Residential,3022 Magdeline Point,5ab37ead20bcfd7b5fdf6fa6,33416,West Palm Beach,Florida,United States,Available,684614,Dollar,279,Nelson,Rent,true,true,false,26.6654,-80.0929,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",http://dummyimage.com/188x106.jpg/5fa2dd/ffffff,http://dummyimage.com/207x133.jpg/ff4444/ffffff,http://dummyimage.com/183x138.jpg/cc0000/ffffff
Residential,438 Eliot Center,5ab37ead20bcfd7b5fdf6fa6,12242,Albany,New York,United States,Available,553386,Dollar,149,Clove,Rent,false,true,true,42.6149,-73.9708,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/141x212.jpg/5fa2dd/ffffff,http://dummyimage.com/220x129.jpg/cc0000/ffffff,http://dummyimage.com/109x104.jpg/5fa2dd/ffffff
Residential,09851 Linden Park,5ab37ead20bcfd7b5fdf6fa6,98109,Seattle,Washington,United States,Available,266128,Dollar,372,Kingsford,Rent,false,false,true,47.6339,-122.3476,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/158x147.jpg/dddddd/000000,http://dummyimage.com/181x109.jpg/dddddd/000000,http://dummyimage.com/149x215.jpg/cc0000/ffffff
